appid,name,price,developer,publisher,average_forever,median_forever,ccu,genres
497010,Bulb Boy Soundtrack,399.0,Bulbware,,0,0,0,"Adventure, Indie"
423852,Depth - Soundtrack,499.0,Digital Confectioners,,0,0,0,"Action, Indie"
423240,Energy Cycle Soundtrack,99.0,Sometimes You,,0,0,0,"Casual, Indie"
422690,FIVE: Guardians of David Soundtrack,299.0,Kingdom Games,Kingdom Games,0,0,0,"Action, Adventure, Indie, RPG"
422280,Before The Storm Soundtrack,699.0,Overcurfew,,0,0,0,"Action, Adventure, Indie, Strategy"
421780,Monstro: Battle Tactics Soundtrack,0.0,Retrocade.net,,0,0,0,"Casual, Indie, Strategy"
421920,Message Quest: Original Soundtrack,0.0,Royal Troupe,,0,0,0,Adventure
421940,Haunt the House: Terrortown Soundtrack,299.0,SFB Games,SFB Games,0,0,0,"Action, Casual, Indie"
421950,Detective Grimoire Soundtrack,299.0,SFB Games,SFB Games,0,0,0,"Adventure, Indie"
422120,Cally's Caves 3 - Soundtrack,59.0,VDO Games,,0,0,0,"Action, Adventure, Indie, RPG"
421200,Demented - Soundtrack,99.0,VisualTech48,,0,0,0,Indie
420690,Samorost 2 Soundtrack,0.0,Amanita Design,Amanita Design,0,0,0,"Adventure, Casual, Indie"
420810,Rubber Ducky and the Rainbow Gun OST,49.0,John Szymanski,,0,0,0,"Action, Indie"
420250,True Lover's Knot Soundtrack,399.0,Sapphire Dragon Productions,,0,0,0,"Casual, Simulation"
419210,Bullet Heaven 2 - Soundtrack,999.0,Phyrnna,Phyrnna,0,0,0,"Action, Indie"
419290,Epic Battle Fantasy 4 - Soundtrack,0.0,Phyrnna,Phyrnna,0,0,0,"Adventure, RPG"
419040,Hard West - Soundtrack,999.0,CreativeForge Games,Good Shepherd Entertainment,0,0,0,"Adventure, Indie, RPG, Strategy"
419050,DROD RPG: OST,299.0,Caravel Games,Caravel Games,0,0,0,"Adventure, Indie, RPG, Strategy"
418566,WARMACHINE: Tactics Dark Seduction OST,299.0,WhiteMoon Dreams,,0,0,0,"Indie, Strategy"
418580,Albert and Otto - Original Soundtrack,199.0,Nikola Kostic,Kbros Entertainment,0,0,0,Indie
418080,Stardust Galaxy Warriors: Stellar Climax - Soundtrack,499.0,Dreamloop Games,Dreamloop Games,0,0,0,"Action, Adventure, Indie"
418090,Drone Zero Gravity - OST,399.0,Isaac Nichols,Isaac Nichols,0,0,0,
417770,Death Goat Soundtrack Vol. 1,0.0,Terminal Press,Terminal Press,0,0,0,"Action, Casual, Indie"
417080,Soundtrack: The Invitation to HAVEN,299.0,Reminisce,,0,0,0,"Action, Indie, Racing"
417230,Life is Hard OST,99.0,"Pirozhok Studio, Vitaliy Ruzankin",Pirozhok,0,0,0,"Adventure, Indie, Simulation, Strategy"
417380,Darksiders II: Deathinitive Edition Soundtrack,124.0,"Gunfire Games, Vigil Games, THQ Nordic",THQ Nordic,0,0,0,"Action, Adventure, RPG"
416900,Void Invaders - Soundtrack,0.0,VoidDev,,0,0,0,"Action, Indie"
416920,Monaco Soundtrack,499.0,"Pocketwatch Games, Austin Wintory",Pocketwatch Games,0,0,0,"Action, Adventure, Casual, Indie, Strategy"
416930,CLANNAD - Soundtrack Steam Edition,699.0,VisualArts/Key,Sekai Project,0,0,0,"Adventure, Casual"
415580,Bit Shifter OST - Shift Into Cyberspace,499.0,Plastic Games,,0,0,0,"Action, Indie, Strategy"
415680,Europa Universalis IV: Sabaton Soundtrack,149.0,Sabaton,Paradox Interactive,0,0,0,"Simulation, Strategy"
415320,Runestone Keeper - Soundtrack,299.0,Blackfire,Cimugames,0,0,0,"Casual, Indie, RPG, Strategy"
415430,An Octave Higher - Basic Soundtrack,0.0,Kidalang,PLAYISM,0,0,0,"Adventure, Indie"
415431,An Octave Higher - Extended Soundtrack,59.0,Kidalang,PLAYISM,0,0,0,"Adventure, Indie"
415040,Nameless ~the one thing you must recall~ OST,999.0,"Sujin Ri, Yunjeong Yun, Hyein Go, Minsu Ock, Marcos Arroyo, Seona Lee, Sohyeon Jeon",,0,0,0,Simulation
415070,DROD: The Second Sky OST,499.0,Caravel Games,Caravel Games,0,0,0,"Adventure, Indie, Strategy"
414590,Cibele - Soundtrack,599.0,Star Maid Games,,0,0,0,Indie
414620,Gun Wings - Original Soundtrack,199.0,"Mercury Stone, Angels Blue Digital Entertainment, DigitalEZ",DigitalEZ,0,0,0,"Action, Casual, Indie"
414640,Darkness Within 2: The Dark Lineage OST,299.0,Stormling Studios,Iceberg Interactive,0,0,0,"Adventure, Indie"
414680,Darkness Within: In Pursuit of Loath Nolder - OST,299.0,Stormling Studios,Iceberg Interactive,0,0,0,"Adventure, Indie"
414710,Wait - Original Soundtrack,399.0,rest.less Games,,0,0,0,"Adventure, Indie"
414010,The Lost Crown: Soundtrack,101.0,Darkling Room,Iceberg Interactive,0,0,0,"Adventure, Indie"
414110,Blood Code OST,99.0,"ZiX Solutions, Weixi Studio",ZiX Solutions,0,0,0,Indie
414250,DROD: Deadly Music of Death OST,499.0,Caravel Games,Caravel Games,0,0,0,"Adventure, Indie, Strategy"
413330,Celestian Tales: Old North - Original Soundtrack,499.0,Ekuator Games,Digital Tribe,0,0,0,"Indie, RPG"
413720,Grand Class Melee 2 - Soundtrack,0.0,Gigatross Games,Gigatross Games,0,0,0,
412960,Zombie Vikings - Soundtrack,0.0,Zoink Games,,0,0,0,"Action Games, Adventure"
412980,Beatbuddy: On Tour Soundtrack,399.0,Threaks,Threaks,0,0,0,"Action, Casual, Indie"
412430,Empire TV Tycoon Soundtrack,299.0,Dreamsite Games,,0,0,0,"Casual, Indie, Simulation, Strategy"
412550,The Minotaur: Soundtrack,99.0,Ratalaika Games S.L.,Ratalaika Games S.L.,0,0,0,Indie
412870,Miracle Fly Original Soundtrack,99.0,ElagoTech,ElagoTech,0,0,0,"Action, Indie"
411850,Project Explore - OST,399.0,Seabass and Gazelle Studios,,0,0,0,"Action, Adventure, Casual, Indie, Simulation"
411400,Sora no Kakera - Sora Original Soundtrack,399.0,"Orange_Juice, DEKU",Fruitbat Factory,0,0,0,Action
411401,Celeste - Sora Extra Soundtrack,599.0,"Orange_Juice, DEKU",Fruitbat Factory,0,0,0,Action
410760,Nom Nom Galaxy - Original Soundtrack,799.0,Q-Games Ltd.,,0,0,0,"Action, Casual, Indie, Strategy"
410790,Broforce: The Soundtrack,499.0,Free Lives,Devolver Digital,0,0,0,"Action, Adventure, Casual, Indie"
411030,Battlevoid: Harbinger OST,199.0,Liam Davis,Bugbyte Ltd.,0,0,0,"Action, Indie, Simulation, Strategy"
411050,Freedom Poopie - Original Soundtrack,199.0,Electroplasmatic Games,,0,0,0,Indie
411110,Soundtrack,299.0,Ink Stains Games,,0,0,0,"Action, Indie"
411150,Pulse - Original Soundtrack,299.0,Joel Corelitz,Pixel Pi Games,0,0,0,"Adventure, Indie"
410654,Wasteland 2: Director's Cut - Original Soundtrack,,,,0,0,0,
409760,Angry Video Game Nerd II: ASSimilation - Soundtrack,499.0,Sam Beddoes,Screenwave Media,0,0,0,
410260,Faron's Fate - Original Soundtrack Download,99.0,Winter Drake Teller,,0,0,0,"Action, Indie, RPG"
409330,Omnipresent - Soundtrack,99.0,A.J Starkey Enterprises,,0,0,0,"Indie, Strategy"
409430,Ninja Pizza Girl Soundtrack,499.0,Disparity Games,,0,0,0,"Action, Indie"
409470,Shipwreck - Soundtrack,149.0,Brushfire Games,,0,0,0,"Adventure, Indie"
409480,ESCHATOS - Arranged Soundtrack,799.0,Qute,Komodo,0,0,0,Action
409552,Divinity: Original Sin Enhanced Edition - Soundtrack,499.0,Larian Studios,Larian Studios,0,0,0,"Adventure, Indie, RPG, Strategy"
409740,Disorder - Soundtrack,199.0,Swagabyte Games,Rooster Teeth Games,0,0,0,"Action, Indie"
409750,Angry Video Game Nerd Adventures - Official Soundtrack,149.0,FreakZone Games,Rooster Teeth Games,0,0,0,"Action, Adventure, Indie"
409060,Foresight Official Soundtrack,299.0,"Strides Interactive Game Studio, Jeremy Lee",Strides Interactive Game Studio,0,0,0,"Indie, Strategy"
409210,Terraria: Official Soundtrack,499.0,Re-Logic,Re-Logic,0,0,0,"Action, Adventure, Indie, RPG"
409230,Battle of Empires: 1914-1918 - OST,0.0,Great War Team,Best Way Soft,0,0,0,"Action, Indie, Strategy"
408510,The Curious Expedition OST and Artbook,999.0,Maschinen-Mensch,,0,0,0,"Adventure, Indie, RPG, Simulation, Strategy"
408580,Pixel Galaxy - Original Soundtrack,199.0,Serenity Forge,Serenity Forge,0,0,0,"Action, Indie"
408590,LOVE Soundtrack,99.0,"Fred Wood, James Bennett",,0,0,0,"Action, Indie"
408710,Hacknet Official Soundtrack,999.0,Team Fractal Alligator,"Fellow Traveller, Boss Battle Records",0,0,0,"Indie, Simulation"
408050,Polychromatic - Soundtrack,299.0,Brushfire Games,,0,0,0,"Action, Indie"
408070,Mushroom 11 Soundtrack - The Future Sound of London,659.0,"Untame, The Future Sound of London",Untame,0,0,0,"Action, Adventure, Indie"
408140,Explosionade - Soundtrack,99.0,Mommy's Best Games,Mommy's Best Games,0,0,0,"Action, Indie"
408150,Shoot 1UP - Soundtrack,99.0,Mommy's Best Games,Mommy's Best Games,0,0,0,"Action, Indie"
408160,Weapon of Choice - Soundtrack,199.0,Mommy's Best Games,Mommy's Best Games,0,0,0,"Action, Indie"
408210,Sky Arena Original Soundtrack,799.0,Hammer Labs,,0,0,0,"Action, Indie"
408360,fault Series ORIGINAL SOUNDTRACK vol 1,249.0,ALICE IN DISSONANCE,ALICE IN DISSONANCE,0,0,0,Indie
408370,Kingdom OST,399.0,"Noio, Licorice, ToyTree",Raw Fury,0,0,0,"Indie, Simulation, Strategy"
408430,Rogue State Soundtrack,0.0,"LRDGames, Inc.",,0,0,0,"Indie, Simulation, Strategy"
408450,Last Days of Spring Soundtrack,199.0,Sapphire Dragon Productions,Sapphire Dragon Productions,0,0,0,Simulation
407920,Contagion OST,199.0,"Monochrome, Inc","Monochrome, Inc",0,0,0,"Action, Adventure, Indie"
407400,The Juicer - Official Soundtrack,0.0,Anvate Games,Anvate Games,0,0,0,"Action, Indie"
407540,All Guns On Deck - Soundtrack,499.0,Decaying Logic,KISS ltd,0,0,0,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy"
406700,Armikrog Official Soundtrack,999.0,Pencil Test Studios,Versus Evil,0,0,0,"Adventure, Indie"
406370,ZombieZoid® Zenith - Soundtrack,199.0,Adhoc Games,Adhoc Games,0,0,0,"Action, Adventure"
406460,The Beginner's Guide Soundtrack,649.0,Everything Unlimited Ltd.,,0,0,0,"Adventure, Indie"
406470,Jotun: Original Soundtrack,999.0,Max LL,Thunder Lotus Games,0,0,0,"Action, Adventure, Indie"
406480,XIIZEAL Original Soundtrack,499.0,TRIANGLE SERVICE,Komodo,0,0,0,Action
406490,DELTAZEAL Original Soundtrack,299.0,TRIANGLE SERVICE,Degica,0,0,0,Action
406510,Game Type - Soundtrack,99.0,Mommy's Best Games,Mommy's Best Games,0,0,0,"Action, Indie"
405940,Silver Creek Falls - Chapter 1 Soundtrack,99.0,Sapphire Dragon Productions,Sapphire Dragon Productions,0,0,0,"Adventure, Indie"
406100,Angels That Kill - The Final Cut Soundtrack,0.0,Rising Sun Interactive,Rising Sun Interactive,0,0,0,"Adventure, Casual, Free to Play, Indie"
405450,The Escapists: Walking Dead - Soundtrack,0.0,Team17 Digital Ltd,Team17 Digital Ltd,0,0,0,"Indie, Strategy"
405460,Sublevel Zero - Soundtrack,699.0,Sigtrap Games,Sigtrap Games,0,0,0,"Action, Indie"
405660,Goggles - World of Vaporia - Soundtrack,699.0,Bit2Good Ug,,0,0,0,"Action, Adventure, Indie, Racing"
405260,A Fistful of Gun Soundtrack,299.0,FarmerGnome,Devolver Digital,0,0,0,"Action, Indie"
404450,Dandelion - Wishes brought to you - OST,999.0,Cheritz,Cheritz,0,0,0,Simulation
404650,Poppy Kart - Soundtrack,199.0,"Stephane Graziano, Franck Graziano, Mathieu Lamarche",,0,0,0,"Indie, Racing"
404670,Anoxemia - Soundtrack,200.0,BSK Games,,0,0,0,"Adventure, Indie"
404840,Fran Bow - Soundtrack,499.0,Killmonday Games AB,Killmonday Games AB,0,0,0,"Adventure, Indie"
495620,Revolve Soundtrack,599.0,Rusty Bolt,,0,0,0,"Action, Indie"
495640,IN-VERT: Soundtrack,199.0,TERNOX,TERNOX,0,0,0,Indie
494410,The Spatials: Galactology - Soundtrack,499.0,Weird and Wry,,0,0,0,"Indie, Simulation"
494420,Valley - Soundtrack,499.0,Blue Isle Studios,Blue Isle Studios,0,0,0,"Action, Adventure, Indie"
494570,NewRetroArcade: Neon Original Soundtrack,999.0,Digital Cybercherries,Digital Cybercherries,0,0,0,"Action, Adventure, Casual, Racing, Simulation, Sports"
494200,Room 404 OST,,,,0,0,0,
494260,Army Gals - Soundtrack,159.0,Dharker Studio,Dharker Studios Ltd,0,0,0,"Adventure, Casual, Indie"
494270,Battle Girls - Soundtrack,299.0,Dharker Studio,Dharker Studios Ltd,0,0,0,"Adventure, Casual, Indie"
494300,Hyperspace Pinball - Soundtrack,0.0,"ACSourse, Gamieon, Inc.",,0,0,0,"Action, Casual, Indie"
493070,Ultimate Chicken Horse Soundtrack,999.0,Clever Endeavour Games,Clever Endeavour Games,0,0,0,"Action, Adventure, Casual, Indie"
493130,Breached - Original Soundtrack,99.0,Drama Drifters,,0,0,0,
493150,Battle Crust Original Soundtrack,499.0,Picorinne Soft,,0,0,0,"Action, Indie"
492320,Negligee - Soundtrack,199.0,Dharker Studio,Dharker Studios Ltd,0,0,0,"Adventure, Casual, Indie"
492480,Train Valley - Original Soundtrack,99.0,"Alexander Ahura, Alexey Davydov, Sergey Dvoynikov, Timofey Shargorodskiy",,0,0,0,"Casual, Indie, Simulation, Strategy"
492620,Crazy Pixel Streaker - Official OST,199.0,Lubiterum,Plug In Digital,0,0,0,"Action, Indie, Sports"
492740,Stellaris: Original Game Soundtrack,699.0,Paradox Development Studio,Paradox Interactive,0,0,0,"Simulation, Strategy"
492140,Dead by Daylight: Original Soundtrack,499.0,Behaviour Digital Inc.,Behaviour Digital Inc.,0,0,0,Action
491410,Press X to Not Die - Soundtrack,99.0,All Seeing Eye Games,,0,0,0,"Action, Indie"
491640,Shrouded in Sanity - Original Soundtrack,99.0,Jamie Warne,Jamie Warne,0,0,0,"Action, Adventure, Indie, RPG"
491300,Forbidden planet OST,0.0,Faton,Faton,0,0,0,"Indie, Strategy"
491310,Road Madness OST,49.0,Faton,Faton,0,0,0,"Action, Racing"
489990,.EXE - OST,0.0,Two Man Army Games L.L.C,Two Man Army Games L.L.C,0,0,0,"Action Games, Adventure, Indie"
490260,Highway Blossoms - Soundtrack,299.0,"Studio Élan, Studio Coattails","Sekai Project, Studio Élan",0,0,0,Indie
490310,Anarcute - Official Soundtrack,299.0,Anarteam,Plug In Digital,0,0,0,"Action, Indie"
489950,1917 - The Alien Invasion - Soundtrack OST,99.0,Andrade Games,OtakuMaker.com,0,0,0,"Action, Adventure, Casual, Indie, Strategy"
489530,Road to Ballhalla Soundtrack,499.0,Torched Hill,tinyBuild,0,0,0,"Action, Adventure, Indie, Racing"
489590,Pixel Heroes: Byte & Magic - Soundtrack,59.0,The Bitfather,Headup Games,0,0,0,"Adventure, Indie, RPG"
488530,Banzai Escape Soundtrack,199.0,XenoAisam,,0,0,0,Action
488560,Tumbleweed Express Soundtrack,49.0,"The Dirigiballers, LLC",,0,0,0,"Action, Adventure, Indie"
488620,Otem's Defiance OST,299.0,HyperBerry Games,,0,0,0,"Action, Indie"
488630,Push Me Pull You OST,399.0,House House,,0,0,0,"Action, Indie, Sports"
488750,Ghost 1.0 - OST,399.0,@unepic_fran,,0,0,0,"Action, Adventure, Indie"
488050,The Metronomicon - Soundtrack,159.0,Puuba,Akupara Games,0,0,0,"Action, Indie, RPG"
488120,Blast-off Original Soundtrack,99.0,Quad-Games,Quad-Games,0,0,0,"Action, Indie"
487460,Sakura Dungeon - Original Soundtrack,719.0,Winged Cloud,Sekai Project,0,0,0,"Adventure, Indie, RPG"
487480,The Huntsman: Winter's Curse Soundtrack,399.0,"Desert Owl Games, LLC",,0,0,0,"Adventure, Casual, Indie, RPG"
486960,Meridian: Squad 22 - Soundtrack,199.0,Elder Games,Headup Games,0,0,0,"Action, Indie, Strategy"
487010,Love in the Glen Soundtrack,399.0,Sapphire Dragon Productions,Sapphire Dragon Productions,0,0,0,"Casual, Indie, Simulation"
487130,Winter Novel - Soundtrack,0.0,Sergey Eybog,DeXP,0,0,0,"Casual, Simulation"
487240,Neon Drive - Soundtrack,799.0,Fraoula,Fraoula,0,0,0,
486520,GROOVY Soundtrack,0.0,SGS Team,,0,0,0,"Action, Adventure, Indie"
486770,TRON RUN/r Original Soundtrack,599.0,Sanzaru Games Inc.,Disney,0,0,0,"Action, Racing"
486830,Attack heroes - Soundtrack,0.0,Ejoy Games,,0,0,0,"Adventure, Indie, RPG, Strategy"
486420,atorb Soundtrack,0.0,Vasily Bulygin,Vasily Bulygin,0,0,0,"Casual, Indie"
485720,LASTFIGHT - Soundtrack,1099.0,Piranaking,,0,0,0,"Action, Indie"
485810,Windlands - Original Soundtrack,699.0,Psytec Games Ltd,,0,0,0,"Adventure, Indie"
485090,Dyna Bomb - Soundtrack OST,99.0,7 Raven Studios,OtakuMaker.com,0,0,0,"Action, Adventure, Casual, Indie"
485020,Lost Sea Soundtrack,499.0,Eastasiasoft Limited,Eastasiasoft Limited,0,0,0,"Action, Adventure, Indie"
484340,The Abbey of Crime Extensum - OST,0.0,"Manuel Pazos, Daniel Celemín",,0,0,0,"Adventure, Free to Play"
483300,Glitchspace Original Soundtrack,0.0,Space Budgie,,0,0,0,"Adventure, Indie"
482410,Cally's Trials - OST,299.0,VDO Games,,0,0,0,Indie
481490,Demetrios - Original Soundtrack,199.0,COWCAT,COWCAT,0,0,0,"Adventure, Indie"
480600,Hunter's Legacy Official Soundtrack,99.0,Lienzo,,0,0,0,"Action, Adventure, Indie"
479270,Just a Cleric OST,199.0,DXF Games,DXF Games,0,0,0,"Action, Indie, RPG"
478990,Captain Forever Remix Original Soundtrack,499.0,Emeen Zarookian,,0,0,0,
477760,The Song of Seven: Chapter One Original Soundtrack,699.0,Enlightened Games,,0,0,0,"Adventure, Indie"
477830,Systematic Immunity OST,99.0,Felix Wunderlich,Felix Wunderlich,0,0,0,"Action, Adventure, Indie"
477840,Funklift Soundtrack,199.0,Mostly Harmless Games,Mostly Harmless Games,0,0,0,"Casual, Indie"
477881,Yomawari: Night Alone - Digital Soundtrack,99.0,"Nippon Ichi Software, Inc.","NIS America, Inc.",0,0,0,
476470,Kingdom Wars 2 - Soundtrack,159.0,"Reverie World Studios, INC",,0,0,0,"Indie, Simulation, Strategy"
475460,The Hat Man: Shadow Ward - Soundtrack,99.0,Game Mechanics,Game Mechanics,0,0,0,"Action, Adventure, Casual, Indie, RPG, Simulation"
475210,Song of the Deep - Soundtrack,999.0,Insomniac Games,GameTrust Games,0,0,0,Adventure
441260,Deathsmiles OST,499.0,"CAVE Interactive CO.,LTD.",Komodo,0,0,0,"Action, Indie"
440400,Danganronpa: Trigger Happy Havoc - Soundtrack,2399.0,"Spike Chunsoft Co., Ltd.",,0,0,0,Adventure
440530,No Pineapple Left Behind -  Soundtrack,99.0,Subaltern Games,,0,0,0,"Indie, Simulation, Strategy"
440820,Stardew Valley Soundtrack,499.0,ConcernedApe,,0,0,0,"Indie, RPG, Simulation"
439470,Shadow Puppeteer Soundtrack,299.0,Sarepta studio,Snow Cannon Games,0,0,0,"Adventure, Indie"
439541,Disgaea PC - Digital Soundtrack,0.0,"Nippon Ichi Software, Inc.",,0,0,0,RPG
439680,Defunct Soundtrack,599.0,"Freshly Squeezed, Joel Forssell",SOEDESCO,0,0,0,"Adventure, Indie, Racing"
439690,Good Robot Soundtrack,399.0,Pyrodactyl,,0,0,0,"Action, Indie, RPG"
439860,Soul Axiom - Soundtrack,899.0,Wales Interactive,,0,0,0,"Adventure, Indie"
439230,Super Dungeon Bros - Dubstep Soundtrack,199.0,React Games,"Wired Productions, THQ Nordic",0,0,0,"Action, Adventure, Casual, Indie"
439231,Super Dungeon Bros - Metal Soundtrack,199.0,React Games,"Wired Productions, THQ Nordic",0,0,0,"Action, Adventure, Casual, Indie"
439232,Super Dungeon Bros - 80s Soundtrack,199.0,React Games,"Wired Productions, THQ Nordic",0,0,0,"Action, Adventure, Casual, Indie"
438700,Necropolis - Official Soundtrack,,,,0,0,0,
437620,Obliteracers - Original Soundtrack,999.0,Varkian Empire,"Varkian Empire, Deck13",0,0,0,
437790,No One But You - Original Soundtrack,0.0,Unwonted Studios,Unwonted Studios,0,0,0,"Adventure, Indie, Simulation"
437110,"Warhammer 40,000: Armageddon - Soundtrack",99.0,"Flashback Games, The Lordz Games Studio",Slitherine Ltd.,0,0,0,Strategy
437410,Bombshell Soundtrack,,,,0,0,0,
436790,Downfall - Original Soundtrack,199.0,Harvester Games,Screen 7,0,0,0,"Adventure, Indie"
436990,Kim - Soundtrack,599.0,The Secret Games Company,The Secret Games Company,0,0,0,"Adventure, Indie, RPG"
436550,Homeworld: Deserts of Kharak - Soundtrack,799.0,Gearbox Software,Gearbox Software,0,0,0,"Simulation, Strategy"
436090,Factorio - Soundtrack,700.0,Wube Software LTD.,,0,0,0,"Simulation, Strategy"
436190,RPG Tycoon Original Soundtrack,499.0,Skatanic Studios,,0,0,0,"Adventure, Indie, RPG, Simulation, Strategy"
436420,Aurion: Legacy of the Kori-Odan - Official OST,499.0,Kiro'o Games,Dear Villagers,0,0,0,"Action, Adventure, Indie, RPG"
436460,Life in Bunker Soundtrack,199.0,Flox Studios Ltd.,Flox Studios Ltd.,0,0,0,"Indie, Simulation, Strategy"
435760,PSCD - Soundtrack & Wallpapers,249.0,Winter Wolves,Winter Wolves,0,0,0,"Indie, Strategy"
435910,Firewatch Original Soundtrack,599.0,Chris Remo,"Campo Santo, Panic Inc.",0,0,0,"Adventure, Indie"
435240,Deathstate Soundtrack,399.0,"Workinman Interactive, LLC.",,0,0,0,"Action, Adventure, Indie, RPG"
435340,Suits: A Business Soundtrack,0.0,Technomancy Studios,,0,0,0,"Action Games, Adventure, Indie, RPG"
435370,Brilliant Shadows - OST,0.0,Ithaqua Labs,,0,0,0,"Adventure, Casual, Simulation"
435450,The Fall of the Dungeon Guardians OST,0.0,Mana Games,,0,0,0,"Indie, RPG, Strategy"
434840,Pavilion - Soundtrack,499.0,"Visiontrick Media, Tony Gerber",,0,0,0,"Adventure, Indie"
434350,Moon Hunters - Soundtrack,999.0,Kitfox Games,Kitfox Games,0,0,0,"Adventure, Indie, RPG"
433640,Breakneck - Soundtrack,299.0,PikPok,PikPok,0,0,0,Action
433710,Futuridium EP Deluxe Original Sound Track,499.0,MixedBag Srl,PLAYISM,0,0,0,"Action, Indie"
433780,Lone Survivor - Original Soundtrack,999.0,Jasper Byrne,,0,0,0,"Action, Adventure, Indie, RPG, Simulation"
433020,Echoes of Aetheria: Soundtrack,799.0,Dancing Dragon Games,Komodo,0,0,0,"Indie, RPG"
433180,Color By - Soundtrack,699.0,Eric J Turman,Polykroma Games,0,0,0,Indie
433200,Goliath - Original Soundtrack,499.0,Whalebox Studio,,0,0,0,"Action, Adventure, RPG"
433390,Walk The Light - Soundtrack,299.0,Anti Crunch Studios,,0,0,0,"Adventure, Indie"
433430,Oxenfree - OST,999.0,"Night School Studio, Scntfc",Night School Studio,0,0,0,
432580,Super Bomb Rush! - Official Soundtrack,299.0,ArgoFox,Curvature Systems,0,0,0,"Action, Adventure, Casual, Indie, Strategy"
432600,Project Pulsation - Soundtrack,199.0,VGstudio,VGstudio,0,0,0,"Action, Adventure"
432650,Miko Gakkou: Second Year Original Soundtrack,199.0,xinoro,,0,0,0,"Action, Indie"
432800,Crashlands Soundtrack,349.0,Butterscotch Shenanigans,Butterscotch Shenanigans,0,0,0,"Action, Adventure, Indie, RPG"
432450,INFRA - Original Soundtrack,499.0,Loiste Interactive,,0,0,0,"Adventure, Indie"
432510,Strawberry Vinegar - Original Soundtrack,499.0,ebi-hime,ebi-hime,0,0,0,"Adventure, Casual, Indie"
431490,Soundtrack and Artbook DLC,499.0,Lazy Bear Games,tinyBuild,0,0,0,
431620,Rabi-Ribi - Original Soundtrack,209.0,CreSpirit,CreSpirit,0,0,0,"Action, Adventure, Indie"
431820,The Growth Journey - Soundtrack,99.0,Cleverweek,,0,0,0,"Action, Adventure, Indie"
430370,Babel: Choice (Original Soundtrack),299.0,Sogoal,Sogoal,0,0,0,"Action, Indie"
430400,The Slaughter: Act One Soundtrack,299.0,Brainchild,Brainchild,0,0,0,"Adventure, Indie"
430940,Game Soundtrack,299.0,"Pixel Barrage Entertainment, Inc.",,0,0,0,"Action, Adventure, Indie"
429760,Welcome to Boon Hill - OST,499.0,Matthew Ritter,,0,0,0,"Indie, Simulation"
429920,Six Sides of the World - Soundtrack,59.0,"Cybernetik Design, Carlos Viola Iborra",,0,0,0,Indie
430000,Cardinal Quest 2 Soundtrack,299.0,Randomnine Ltd,,0,0,0,"Indie, RPG"
430050,The Quest - Soundtrack,199.0,Redshift,,0,0,0,"Adventure, Indie, RPG"
428710,Army of Tentacles: OST,199.0,Stegalosaurus Game Development,Stegalosaurus Game Development,0,0,0,"Action, Adventure, Casual, Indie, RPG"
428400,Nuclear Throne - Original Soundtrack by Jukio Kallio,799.0,Jukio Kallio,Vlambeer,0,0,0,"Action, Indie, RPG"
428010,Pony Island - Soundtrack,99.0,"Daniel Mullins Games, Jonah Senzel",Daniel Mullins Games,0,0,0,Indie
428140,TowerClimb - Extended Original Soundtrack,899.0,Davioware and Quazi,,0,0,0,"Action, Adventure, Indie, RPG"
428320,Blitz Breaker Soundtrack,79.0,"Fatbard, Boncho Games (made the game)",Boncho Games,0,0,0,"Action, Indie"
427650,Aviary Attorney Soundtrack,799.0,Sketchy Logic,,0,0,0,"Adventure, Indie"
427750,Tick Tock Isle Soundtrack,51.0,Kevin Carville,Squiddershins,0,0,0,"Adventure, Casual, Indie"
427790,Crudelis - Original Soundtrack,199.0,Whiskey Jack Games,,0,0,0,"Adventure, Casual, Indie, RPG"
427020,Zero Reflex Soundtrack,0.0,Exordium Games,Exordium Games,0,0,0,"Action, Indie"
426820,Wolfenstein: The New Order - Soundtrack,999.0,Machine Games,Bethesda Softworks,0,0,0,Action
426220,Vector Strain OST,59.0,OMNIDREAM CREATIONS,,0,0,0,"Action, Indie"
426320,XCOM 2: Digital Soundtrack,,,,0,0,0,
425440,The Banner Saga 2 - Soundtrack,799.0,"Austin Wintory, Stoic",Stoic Studio,0,0,0,"Indie, RPG, Strategy"
425500,Cinderella Escape! OST - Cinderella feat. Meilun,99.0,LeeTingChou,Hajime Doujin Circle,0,0,0,Indie
425630,Jump Tanks Original Soundtrack,499.0,Mechanical Butterfly Studios,Mechanical Butterfly Studios,0,0,0,"Action, Indie"
425710,Dragon's Wake - Soundtrack,199.0,Brainbox Software,,0,0,0,"Action, Adventure, Indie"
424950,Last Horizon OST & Supporter Pack,499.0,Pixeljam,Pixeljam,0,0,0,"Action, Indie"
425100,ReVen: XBridge Soundtrack,499.0,Varia Games,,0,0,0,"Action, Adventure, RPG"
425170,The Purring Quest Original Soundtrack,299.0,Valhalla Cats,,0,0,0,Indie
425270,Novus Inceptio - The Official Soundtrack,499.0,McMagic Productions, McMagic Productions,0,0,0,"Adventure, Indie, RPG"
425330,Sound of Drop - fall into poison - Official Soundtrack,699.0,aiueoKompany,Sekai Project,0,0,0,"Violent, Gore, Adventure, Indie"
424800,The BoX - OST,499.0,White Clover Worlds,,0,0,0,"Casual, Indie"
